Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   26725/26725       S_SvREFCNT_dec [268]
                0.00    0.00   26725/788593      Perl_safesysfree [221]
-----------------------------------------------
                                                 <spontaneous>
[32]     4.0    0.01    0.00                 Perl_pp_sne [32]
-----------------------------------------------
                                                 <spontaneous>
[33]     4.0    0.01    0.00                 S_sv_only_taint_gmagic [33]
-----------------------------------------------
                0.00    0.00       4/53505       Perl_newHVhv <cycle 7> [102]
                0.00    0.00     428/53505       Perl_share_hek [74]
                0.01    0.00   53073/53505       Perl_hv_common <cycle 7> [12]
[34]     4.0    0.01    0.00   53505         S_share_hek_flags [34]
                0.00    0.00   26754/923598      Perl_safesysmalloc [216]
                0.00    0.00       6/41          S_hsplit [374]
-----------------------------------------------
                0.00    0.00       2/5           Perl_newFOROP [40]
                0.00    0.01       3/5           Perl_yyparse [5]
[35]     3.5    0.00    0.01       5         Perl_newWHILEOP [35]
                0.00    0.01       8/320         S_fold_constants [6]
                0.00    0.00       5/17          S_new_logop [23]
                0.00    0.00       1/29          Perl_newASSIGNOP [45]
                0.00    0.00       2/222         Perl_newUNOP <cycle 1> [84]
                0.00    0.00       6/73          Perl_newBINOP [119]
                0.00    0.00       2/13          Perl_op_scope [156]
                0.00    0.00       5/94          Perl_newOP [188]
                0.00    0.00       2/146         Perl_newLISTOP [189]
                0.00    0.00      10/103         Perl_op_linklist [329]
                0.00    0.00       8/40          Perl_op_append_elem [375]
                0.00    0.00       7/335         Perl_ck_null [291]
                0.00    0.00       5/93          Perl_op_append_list [334]
                0.00    0.00       5/1096        Perl_scalar [282]
                0.00    0.00       3/826         Perl_Slab_Alloc [283]
                0.00    0.00       2/95          Perl_op_prepend_elem [333]
                0.00    0.00       1/81          Perl_newSVREF [347]
                0.00    0.00       1/2           Perl_newDEFSVOP [574]
-----------------------------------------------
                0.00    0.01      14/14          Perl_yyparse [5]
[36]     3.4    0.00    0.01      14         Perl_newGVREF [36]
                0.00    0.01      13/320         S_fold_constants [6]
                0.00    0.00      13/222         Perl_newUNOP <cycle 1> [84]
-----------------------------------------------
                0.00    0.01      12/12          Perl_yyparse [5]
[37]     3.2    0.00    0.01      12         Perl_newLOGOP [37]
                0.00    0.01      12/17          S_new_logop [23]
-----------------------------------------------
                0.00    0.01   26725/26725       Perl_runops_standard <cycle 6> [7]
[38]     3.0    0.00    0.01   26725         Perl_pp_reverse [38]
                0.00    0.01   26720/106896      Perl_do_join [11]
                0.00    0.00       5/320270      Perl_sv_setsv_flags [21]
-----------------------------------------------
                0.00    0.00       1/106702      S_parse_body [3]
                0.00    0.00   26837/106702      Perl_pp_unstack [59]
                0.00    0.00   79864/106702      Perl_pp_nextstate [41]
[39]     2.6    0.00    0.01  106702         Perl_free_tmps [39]
                0.00    0.00  864328/4043238     Perl_sv_free2 <cycle 7> [218]
                0.00    0.00  864336/864336      S_SvREFCNT_dec_NN [220]
-----------------------------------------------
                0.00    0.00       2/2           Perl_yyparse [5]
[40]     1.9    0.00    0.00       2         Perl_newFOROP [40]
                0.00    0.00       2/5           Perl_newWHILEOP [35]
                0.00    0.00       2/320         S_fold_constants [6]
                0.00    0.00       2/60          Perl_op_convert_list [73]
                0.00    0.00       2/44          S_force_list [137]
                0.00    0.00       2/94          Perl_newOP [188]
                0.00    0.00       2/146         Perl_newLISTOP [189]
                0.00    0.00       5/335         Perl_ck_null [291]
                0.00    0.00       4/1096        Perl_scalar [282]
                0.00    0.00       2/77          Perl_doref [348]
                0.00    0.00       2/57          Perl_op_lvalue_flags [357]
                0.00    0.00       2/80          Perl_list <cycle 2> [300]
                0.00    0.00       2/40          Perl_op_append_elem [375]
                0.00    0.00       2/826         Perl_Slab_Alloc [283]
                0.00    0.00       2/716         Perl_Slab_Free [285]
                0.00    0.00       2/51          S_op_destroy [365]
                0.00    0.00       1/195         Perl_pad_findmy_pvn [303]
                0.00    0.00       1/224         Perl_newSVOP [299]
                0.00    0.00       1/8           Perl_newGVOP [461]
-----------------------------------------------
                0.00    0.00  835917/835917      Perl_runops_standard <cycle 6> [7]
[41]     1.9    0.00    0.00  835917         Perl_pp_nextstate [41]
                0.00    0.00   79864/106702      Perl_free_tmps [39]
-----------------------------------------------
                0.00    0.00   80175/80175       Perl_runops_standard <cycle 6> [7]
[42]     1.7    0.00    0.00   80175         Perl_pp_push [42]
                0.00    0.00   80175/320270      Perl_sv_setsv_flags [21]
                0.00    0.00   80175/4043238     Perl_av_store <cycle 7> [235]
                0.00    0.00   80175/4043238     Perl_newSV <cycle 7> [229]
-----------------------------------------------
                0.00    0.00  106596/106596      Perl_runops_standard <cycle 6> [7]
[43]     1.6    0.00    0.00  106596         Perl_pp_sassign [43]
                0.00    0.00  106596/320270      Perl_sv_setsv_flags [21]
-----------------------------------------------
                0.00    0.00  106896/106896      Perl_do_join [11]
[44]     1.5    0.00    0.00  106896         Perl_sv_catsv_flags [44]
                0.00    0.00  106896/865777      Perl_sv_catpvn_flags [9]
                0.00    0.00      28/28          Perl_sv_2pv_flags [192]
-----------------------------------------------
                0.00    0.00       1/29          Perl_newWHILEOP [35]
                0.00    0.00      28/29          Perl_yyparse [5]
[45]     1.3    0.00    0.00      29         Perl_newASSIGNOP [45]
                0.00    0.00       5/320         S_fold_constants [6]
                0.00    0.00      10/44          S_force_list [137]
                0.00    0.00       5/73          Perl_newBINOP [119]
                0.00    0.00      48/1096        Perl_scalar [282]
                0.00    0.00      29/57          Perl_op_lvalue_flags [357]
                0.00    0.00      25/25          S_assignment_type [402]
                0.00    0.00      10/80          Perl_list <cycle 2> [300]
-----------------------------------------------
                0.00    0.00   26725/80175       Perl_pp_aassign [20]
                0.00    0.00   53450/80175       S_leave_common [53]
[46]     1.2    0.00    0.00   80175         Perl_sv_mortalcopy_flags [46]
                0.00    0.00   80175/320270      Perl_sv_setsv_flags [21]
                0.00    0.00     252/1260        S_more_sv [280]
-----------------------------------------------
                0.00    0.00   79949/79949       Perl_runops_standard <cycle 6> [7]
[47]     1.1    0.00    0.00   79949         Perl_pp_enter [47]
                0.00    0.00   79949/292418      Perl_push_scope [29]
                0.00    0.00   79949/159735      Perl_save_strlen [233]
                0.00    0.00      92/26817       Perl_block_gimme [261]
-----------------------------------------------
                0.00    0.00       4/4           Perl_yyparse [5]
[48]     1.1    0.00    0.00       4         Perl_newATTRSUB_x [48]
                0.00    0.00       4/320         S_fold_constants [6]
                0.00    0.00       4/222         Perl_newUNOP <cycle 1> [84]
                0.00    0.00       4/5           Perl_rpeep [88]
                0.00    0.00       1/428         Perl_share_hek [74]
                0.00    0.00       4/5           Perl_finalize_optree [130]
                0.00    0.00      12/4043238     Perl_leave_scope <cycle 7> [222]
                0.00    0.00       4/4           Perl_pad_tidy [149]
                0.00    0.00       7/4043238     Perl_sv_add_backref <cycle 7> [296]
                0.00    0.00       4/144         Perl_gv_fetchsv [96]
                0.00    0.00       3/83          Perl_mro_method_changed_in [105]
                0.00    0.00       1/4043238     Perl_sv_upgrade <cycle 7> [215]
                0.00    0.00       8/292418      Perl_pop_scope [226]
